SUPPLIER NAME,EMS CODE,DGP ITEM,EMS ITEM,BUYER CODE,BUYER NAME,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,TTL,Life Cycle,Collabs,Project,Platform
JARLLYTEC CO LTD,000289,GCKXW,GCKXW$BB1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
FOSITEK CORP,000289,GCKXW,GCKXW$CB1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
VOSO HINGE INTELLIGENCE TECHNOLOGY,000289,86JNG,86JNG$CA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK;BROADMOOR 15 MLK;SOUTH PEAK 15P MLK;SOUTH PEAK 15 MLK,Precision;Latitude
Kunshan Wanhe Precision Electron Co,000289,86JNG,86JNG$BA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK;BROADMOOR 15 MLK;SOUTH PEAK 15P MLK;SOUTH PEAK 15 MLK,Precision;Latitude
FOSITEK CORP,000289,86JNG,86JNG$DA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK;BROADMOOR 15 MLK;SOUTH PEAK 15P MLK;SOUTH PEAK 15 MLK,Precision;Latitude
Kunshan Wanhe Precision Electron Co,000289,G4H24,G4H24$BB1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK;BROADMOOR 15 MLK;SOUTH PEAK 15P MLK;SOUTH PEAK 15 MLK,Precision;Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000289,G4H24,G4H24$CB1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK;BROADMOOR 15 MLK;SOUTH PEAK 15P MLK;SOUTH PEAK 15 MLK,Precision;Latitude
MPT SOLUTION (HK) LIMITED,000289,96V58,96V58$AA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15 MLK,Latitude
SUZHOU FORIN NEW,000289,9T2NW,9T2NW$CA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK;BROADMOOR 15 MLK;AEGIS MLK RPL 27 AIO;SOUTH PEAK 15P MLK;AEGIS MLK RPL 24 AIO;AEGIS ADL 24 AIO;SOUTH PEAK 15 MLK;AEGIS ADL 27 AIO,Inspiron Desktop;Precision;Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,9T2NW,9T2NW$BA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK;BROADMOOR 15 MLK;AEGIS MLK RPL 27 AIO;SOUTH PEAK 15P MLK;AEGIS MLK RPL 24 AIO;AEGIS ADL 24 AIO;SOUTH PEAK 15 MLK;AEGIS ADL 27 AIO,Inspiron Desktop;Precision;Latitude
MPT SOLUTION (HK) LIMITED,000289,VKCX6,VKCX6$AA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15 MLK,Latitude
SUZHOU FORIN NEW,000289,VKCX6,VKCX6$CA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15 MLK,Latitude
MPT SOLUTION (HK) LIMITED,000289,9T2NW,9T2NW$AA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK;BROADMOOR 15 MLK;AEGIS MLK RPL 27 AIO;SOUTH PEAK 15P MLK;AEGIS MLK RPL 24 AIO;AEGIS ADL 24 AIO;SOUTH PEAK 15 MLK;AEGIS ADL 27 AIO,Inspiron Desktop;Precision;Latitude
SUZHOU FORIN NEW,000289,96V58,96V58$CA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15 MLK,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,96V58,96V58$BA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15 MLK,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,VKCX6,VKCX6$BA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15 MLK,Latitude
SUZHOU FORIN NEW,000289,9F4RN,9F4RN$CA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15P MLK,Precision
JU TENG (NEIJIANG) COMMUNICATION,000289,08W5X,08W5X$BA1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
JU TENG (NEIJIANG) COMMUNICATION,000289,JXM58,JXM58$BA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15P MLK,Precision
SUZHOU FORIN NEW,000289,FC918,FC918$CA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15P MLK,Precision
JU TENG (NEIJIANG) COMMUNICATION,000289,FC918,FC918$BA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15P MLK,Precision
JU TENG (NEIJIANG) COMMUNICATION,000289,05MRF,05MRF$BA1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
JU TENG (NEIJIANG) COMMUNICATION,000289,05M34,05M34$BA1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
MPT SOLUTION (HK) LIMITED,000289,08W5X,08W5X$AA1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
MPT SOLUTION (HK) LIMITED,000289,9F4RN,9F4RN$AA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15P MLK,Precision
SUZHOU FORIN NEW,000289,JXM58,JXM58$CA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15P MLK,Precision
MPT SOLUTION (HK) LIMITED,000289,JXM58,JXM58$AA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15P MLK,Precision
MPT SOLUTION (HK) LIMITED,000289,FC918,FC918$AA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15P MLK,Precision
MPT SOLUTION (HK) LIMITED,000289,05MRF,05MRF$AA1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
MPT SOLUTION (HK) LIMITED,000289,05M34,05M34$AA1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
MPT SOLUTION (HK) LIMITED,000289,08RX4,08RX4$AA1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
JU TENG (NEIJIANG) COMMUNICATION,000289,08RX4,08RX4$BA1,G554,"Qin, Peiyu",,,,,,,,,,,,,,EOL,0,,
JU TENG (NEIJIANG) COMMUNICATION,000289,9F4RN,9F4RN$BA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15P MLK,Precision
JU TENG (NEIJIANG) COMMUNICATION,000289,2FDN3,2FDN3$BA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15 MLK,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,0CKGM,0CKGM$BA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK,Precision
MPT SOLUTION (HK) LIMITED,000289,2FDN3,2FDN3$AA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15 MLK,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,9T2NW,9T2NW$DA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK;BROADMOOR 15 MLK;AEGIS MLK RPL 27 AIO;SOUTH PEAK 15P MLK;AEGIS MLK RPL 24 AIO;AEGIS ADL 24 AIO;SOUTH PEAK 15 MLK;AEGIS ADL 27 AIO,Inspiron Desktop;Precision;Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,VKCX6,VKCX6$DA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,SOUTH PEAK 15 MLK,Latitude
MPT SOLUTION (HK) LIMITED,000289,0CKGM,0CKGM$AA1,G554,"Qin, Peiyu",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,BROADMOOR 15P MLK,Precision
FOSITEK CORP,000289,19Y5C,19Y5C$AB1,G554,"Qin, Peiyu",175,0,0,0,0,0,0,0,0,0,0,0,175,LTB,1,BERNADINO,Latitude
FOSITEK CORP,000289,47NMG,47NMG$AA1,G554,"Qin, Peiyu",175,0,0,0,0,0,0,0,0,0,0,0,175,LTB,1,BERNADINO,Latitude
MPT SOLUTION (HK) LIMITED,000289,5YW40,5YW40$AA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,5YW40,5YW40$BA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000289,78HT5,78HT5$AA1,G554,"Qin, Peiyu",3935,939,428,1577,0,0,0,0,0,0,0,0,6879,LTB,1,ARCHES 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,6GY2H,6GY2H$BA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
SUZHOU FORIN NEW,000289,6GY2H,6GY2H$CA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,78H3V,78H3V$BA1,G554,"Qin, Peiyu",1986,889,355,816,0,0,0,0,0,0,0,0,4046,LTB,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000289,6GY2H,6GY2H$AA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
SUZHOU FORIN NEW,000289,G94MH,G94MH$DA1,G554,"Qin, Peiyu",8551,4832,1417,0,0,0,0,0,0,0,0,0,14800,LTB,1,ARCHES 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,G94MH,G94MH$CA1,G554,"Qin, Peiyu",8551,4832,1417,0,0,0,0,0,0,0,0,0,14800,LTB,1,ARCHES 15,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,MYJK5,MYJK5$BA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
SUZHOU FORIN NEW,000289,MYJK5,MYJK5$CA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,MYJK5,MYJK5$DA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
MPT SOLUTION (HK) LIMITED,000289,T26HH,T26HH$AA1,G554,"Qin, Peiyu",38,0,0,0,0,0,0,0,0,0,0,0,38,LTB,1,ARCHES 15P,Precision
JU TENG (NEIJIANG) COMMUNICATION,000289,T26HH,T26HH$BA1,G554,"Qin, Peiyu",38,0,0,0,0,0,0,0,0,0,0,0,38,LTB,1,ARCHES 15P,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000289,T26HH,T26HH$CA1,G554,"Qin, Peiyu",38,0,0,0,0,0,0,0,0,0,0,0,38,LTB,1,ARCHES 15P,Precision
MPT SOLUTION (HK) LIMITED,000289,78H3V,78H3V$AA1,G554,"Qin, Peiyu",1986,889,355,816,0,0,0,0,0,0,0,0,4046,LTB,1,ARCHES 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,78HT5,78HT5$BA1,G554,"Qin, Peiyu",3935,939,428,1577,0,0,0,0,0,0,0,0,6879,LTB,1,ARCHES 13,Latitude
SUZHOU FORIN NEW,000289,78HT5,78HT5$CA1,G554,"Qin, Peiyu",3935,939,428,1577,0,0,0,0,0,0,0,0,6879,LTB,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000289,2NKFG,2NKFG$AA1,G554,"Qin, Peiyu",269,0,0,0,0,0,0,0,0,0,0,0,269,LTB,1,ARCHES 15P-H,Precision
JU TENG (NEIJIANG) COMMUNICATION,000289,2NKFG,2NKFG$BA1,G554,"Qin, Peiyu",269,0,0,0,0,0,0,0,0,0,0,0,269,LTB,1,ARCHES 15P-H,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000289,2NKFG,2NKFG$CA1,G554,"Qin, Peiyu",269,0,0,0,0,0,0,0,0,0,0,0,269,LTB,1,ARCHES 15P-H,Precision
MPT SOLUTION (HK) LIMITED,000289,8DTM3,8DTM3$AA1,G554,"Qin, Peiyu",112,13,13,13,0,0,0,0,0,0,0,0,151,LTB,1,ARCHES 15P,Precision
JU TENG (NEIJIANG) COMMUNICATION,000289,8DTM3,8DTM3$BA1,G554,"Qin, Peiyu",112,13,13,13,0,0,0,0,0,0,0,0,151,LTB,1,ARCHES 15P,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000289,8DTM3,8DTM3$CA1,G554,"Qin, Peiyu",112,13,13,13,0,0,0,0,0,0,0,0,151,LTB,1,ARCHES 15P,Precision
MPT SOLUTION (HK) LIMITED,000289,FWTC7,FWTC7$AA1,G554,"Qin, Peiyu",1566,989,319,0,0,0,0,0,0,0,0,0,2874,LTB,1,ARCHES 15,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,FWTC7,FWTC7$BA1,G554,"Qin, Peiyu",1566,989,319,0,0,0,0,0,0,0,0,0,2874,LTB,1,ARCHES 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,FWTC7,FWTC7$CA1,G554,"Qin, Peiyu",1566,989,319,0,0,0,0,0,0,0,0,0,2874,LTB,1,ARCHES 15,Latitude
MPT SOLUTION (HK) LIMITED,000289,G94MH,G94MH$AA1,G554,"Qin, Peiyu",8551,4832,1417,0,0,0,0,0,0,0,0,0,14800,LTB,1,ARCHES 15,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,G94MH,G94MH$BA1,G554,"Qin, Peiyu",8551,4832,1417,0,0,0,0,0,0,0,0,0,14800,LTB,1,ARCHES 15,Latitude
MPT SOLUTION (HK) LIMITED,000289,MYJK5,MYJK5$AA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,6GY2H,6GY2H$DA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,78HT5,78HT5$DA1,G554,"Qin, Peiyu",3935,939,428,1577,0,0,0,0,0,0,0,0,6879,LTB,1,ARCHES 13,Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000289,6M0HC,6M0HC$CB1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000289,6MJFF,6MJFF$CA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
JARLLYTEC CO LTD,000289,CTKJN,CTKJN$CB1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000289,CTKJN,CTKJN$DB1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
JARLLYTEC CO LTD,000289,YNNWF,YNNWF$CA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000289,YNNWF,YNNWF$DA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
Kunshan Wanhe Precision Electron Co,000289,7984J,7984J$AB1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
JARLLYTEC CO LTD,000289,7984J,7984J$CB1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
Kunshan Wanhe Precision Electron Co,000289,79MKD,79MKD$AA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
JARLLYTEC CO LTD,000289,79MKD,79MKD$CA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
Kunshan Wanhe Precision Electron Co,000289,61G43,61G43$AB1,G554,"Qin, Peiyu",8091,3940,5136,6362,5324,9738,13338,200,151,164,56,59,52559,MP,1,QUAKE-L 13,Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000289,61G43,61G43$CB1,G554,"Qin, Peiyu",8091,3940,5136,6362,5324,9738,13338,200,151,164,56,59,52559,MP,1,QUAKE-L 13,Latitude
Kunshan Wanhe Precision Electron Co,000289,K4TP6,K4TP6$AA1,G554,"Qin, Peiyu",8091,3940,5136,6362,5324,9738,13338,200,151,164,56,59,52559,MP,1,QUAKE-L 13,Latitude
VOSO HINGE INTELLIGENCE TECHNOLOGY,000289,K4TP6,K4TP6$CA1,G554,"Qin, Peiyu",8091,3940,5136,6362,5324,9738,13338,200,151,164,56,59,52559,MP,1,QUAKE-L 13,Latitude
JU TENG (NEIJIANG) COMMUNICATION,000289,X2J4T,X2J4T$BA1,G554,"Qin, Peiyu",631,305,71,0,0,0,0,0,0,0,0,0,1007,LTB,1,ARCHES 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,X2J4T,X2J4T$CA1,G554,"Qin, Peiyu",631,305,71,0,0,0,0,0,0,0,0,0,1007,LTB,1,ARCHES 15,Latitude
CHONGQING SNR TECHNOLOGY CO LTD,000289,6M0HC,6M0HC$AB1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
CHONGQING SNR TECHNOLOGY CO LTD,000289,6MJFF,6MJFF$AA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
CHONGQING SNR TECHNOLOGY CO LTD,000289,CTKJN,CTKJN$BB1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
CHONGQING SNR TECHNOLOGY CO LTD,000289,YNNWF,YNNWF$BA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
FOSITEK CORP,000289,6M0HC,6M0HC$DB1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
FOSITEK CORP,000289,6MJFF,6MJFF$DA1,G554,"Qin, Peiyu",66359,66864,58216,48886,46787,51629,35894,21082,9090,5316,423,246,410792,MP,1,ARCHES 13,Latitude
FOSITEK CORP,000289,YNNWF,YNNWF$EA1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
FOSITEK CORP,000289,79MKD,79MKD$DA1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
FOSITEK CORP,000289,CTKJN,CTKJN$EB1,G554,"Qin, Peiyu",355318,267865,263525,284614,277257,246698,196016,134084,103943,50928,9100,7650,2196998,MP,1,ARCHES 15;ARCHES 15P-H;ARCHES 15P,Precision;Latitude
FOSITEK CORP,000289,7984J,7984J$DB1,G554,"Qin, Peiyu",41358,35579,22851,24428,20986,23143,17469,7995,4292,1223,210,121,199655,MP,1,ARCHES 13,Latitude
MPT SOLUTION (HK) LIMITED,000289,X2J4T,X2J4T$AA1,G554,"Qin, Peiyu",631,305,71,0,0,0,0,0,0,0,0,0,1007,LTB,1,ARCHES 15,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,RC8TW,RC8TW$CA1,G838,"Zhang, Qing",4619,1658,2459,1206,1693,1539,1085,498,319,38,9,4,15127,MP,1,OASIS MTL CS 360 CSLW 13,Latitude
COMPAL ELECTRONIC TECHNOLOGY CHONG,000289,RC8TW,RC8TW$BA1,G838,"Zhang, Qing",4619,1658,2459,1206,1693,1539,1085,498,319,38,9,4,15127,MP,1,OASIS MTL CS 360 CSLW 13,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000289,RC8TW,RC8TW$AA1,G838,"Zhang, Qing",4619,1658,2459,1206,1693,1539,1085,498,319,38,9,4,15127,MP,1,OASIS MTL CS 360 CSLW 13,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000289,1NN1J,1NN1J$AA1,G838,"Zhang, Qing",5283,5064,6921,3848,5205,4803,3453,1712,1049,56,19,9,37422,MP,1,OASIS MTL CS 360 CSLW 13,Latitude
COMPAL ELECTRONIC TECHNOLOGY CHONG,000289,1NN1J,1NN1J$BA1,G838,"Zhang, Qing",5283,5064,6921,3848,5205,4803,3453,1712,1049,56,19,9,37422,MP,1,OASIS MTL CS 360 CSLW 13,Latitude
SHIN ZU SHING CO LTD,000289,W821H,W821H$BB1,G838,"Zhang, Qing",8342,6524,6606,6998,5574,5137,3287,1748,1074,174,47,21,45532,MP,1,OASIS 13,Latitude
SHIN ZU SHING CO LTD,000289,GYJPC,GYJPC$BA1,G838,"Zhang, Qing",8342,6524,6606,6998,5574,5137,3287,1748,1074,174,47,21,45532,MP,1,OASIS 13,Latitude
COMPAL ELECTRONIC TECHNOLOGY CHONG,000289,0W5PJ,0W5PJ$BA1,G838,"Zhang, Qing",4048,2389,2999,2282,2341,2149,1436,711,442,48,14,6,18865,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
COMPAL ELECTRONIC TECHNOLOGY CHONG,000289,HTMXC,HTMXC$BA1,G838,"Zhang, Qing",7563,4549,6555,2970,4615,4230,3095,1485,916,42,13,6,36039,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000289,HTMXC,HTMXC$AA1,G838,"Zhang, Qing",7563,4549,6555,2970,4615,4230,3095,1485,916,42,13,6,36039,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000289,0W5PJ,0W5PJ$AA1,G838,"Zhang, Qing",4048,2389,2999,2282,2341,2149,1436,711,442,48,14,6,18865,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,HTMXC,HTMXC$CA1,G838,"Zhang, Qing",7563,4549,6555,2970,4615,4230,3095,1485,916,42,13,6,36039,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,0W5PJ,0W5PJ$CA1,G838,"Zhang, Qing",4048,2389,2999,2282,2341,2149,1436,711,442,48,14,6,18865,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
COMPAL ELECTRONIC TECHNOLOGY CHONG,000289,KYTGP,KYTGP$BA1,G838,"Zhang, Qing",582,74,46,66,0,0,0,0,0,0,0,0,768,LTB,1,OASIS 13,Latitude
HONGKONG CHUNQIU INTERNATIONAL CO,000289,KYTGP,KYTGP$CA1,G838,"Zhang, Qing",582,74,46,66,0,0,0,0,0,0,0,0,768,LTB,1,OASIS 13,Latitude
COMPAL ELECTRONIC TECHNOLOGY CHONG,000289,4J5TD,4J5TD$BA1,G838,"Zhang, Qing",4276,919,1734,399,1182,1106,877,403,252,0,0,0,11148,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000289,FYM21,FYM21$AA1,G838,"Zhang, Qing",829,37,33,36,0,0,0,0,0,0,0,0,935,LTB,1,OASIS 13,Latitude
COMPAL ELECTRONIC TECHNOLOGY CHONG,000289,FYM21,FYM21$BA1,G838,"Zhang, Qing",829,37,33,36,0,0,0,0,0,0,0,0,935,LTB,1,OASIS 13,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000289,KYTGP,KYTGP$AA1,G838,"Zhang, Qing",582,74,46,66,0,0,0,0,0,0,0,0,768,LTB,1,OASIS 13,Latitude
COMPAL ELECTRONIC TECHNOLOGY CHONG,000289,1X76F,1X76F$BA1,G838,"Zhang, Qing",925,813,771,873,511,433,208,95,67,38,9,4,4747,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000289,1X76F,1X76F$AA1,G838,"Zhang, Qing",925,813,771,873,511,433,208,95,67,38,9,4,4747,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
COMPAL ELECTRONIC TECHNOLOGY CHONG,000289,0GGRY,0GGRY$BA1,G838,"Zhang, Qing",3048,2856,2738,2918,2344,2125,1331,738,440,56,19,9,18622,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
FOXCONN TECHNOLOGY  PTE LTD - MEC,000289,0GGRY,0GGRY$AA1,G838,"Zhang, Qing",3048,2856,2738,2918,2344,2125,1331,738,440,56,19,9,18622,MP,1,OASIS 13;OASIS MTL CS 360 CSLW 13,Latitude
